address,nbr_tx_in,nbr_tx_out,Tot_in,Tot_out,mean_in,mean_out,sdev_in,sdev_out,gini_in,gini_out,avg_time_btw_tx,lifetime
0xfc88a9f06f5fe0de2dac95c5fada7a8b3b3d610d,186,27,5.605e+19,1.4491e+20,3.013440860215054e+17,5.367037037037037e+18,4.2818800500050816e+17,1.4819719619183784e+19,0.4748400525644346,0.7263328196045056,206033.4835680751,43885132.0
0xbfa5c2f2b2ea28d7cad06d8a5ad796425ab999c5,76,1855,5.438841312749123e+19,1.032817e+20,7.15637014835411e+17,5.567746630727763e+16,1.929599975718754e+18,8.754214713282871e+17,0.8367541070066716,0.820978047511839,18690.456758156397,36091272.0
0xd2cbca4449adb54ecddb3a65faf204b5e1790c3e,297,5,1.3366353072053504e+19,4.05e+19,4.5004555798159944e+16,8.1e+18,3.1822963047049946e+17,2e+17,0.8824506172717302,0.009876543209876543,46714.725165562915,14107847.0
0x2c38b6023509aeb6437491dbce27d87e3ad37310,179,23,2.5677105165672323e+20,5.4109e+17,1.4344751489202414e+18,2.3525652173913044e+16,4.925815421361613e+18,2.585550766758569e+16,0.8203384914334596,0.4902005372408512,179844.98514851485,36328687.0
0x93ffa4dca8ed05c30c44d11ddbd276b71f4017be,2894,406,3.725685643289803e+21,5.896138540640028e+19,1.2873827378333804e+18,1.4522508720788246e+17,5.223883483330139e+18,2.7336444950024042e+17,0.7987380704571089,0.7382039257412497,17663.882424242423,58290812.0
0xba6db65ce7a226a5fad3126302118cf8f5c50012,476,4543,3.827e+19,1.2553463058135568e+21,8.039915966386555e+16,2.7632540299660064e+17,7.59813134875532e+16,1.415187303812209e+18,0.32584104977240436,0.8311020729101695,9413.09922295278,47244345.0
0xfde889c9354d09cec72845e76a0d9f97f4686f7a,12,174,2.4216e+18,9.440150276e+18,2.018e+17,5.425373721839081e+16,0.0,6.0169608215271656e+16,0.0,0.5448599588479077,56154.92473118279,10444816.0
0x5101067e64f9e564bed7dd9c7378d7cc9dd5f550,103,23,1.582593506909432e+19,6.250800000027999e+17,1.536498550397507e+17,2.717739130446956e+16,4.9480954137369024e+17,3.9704029936369256e+16,0.872018381193303,0.7093408565393451,98163.74603174604,12368632.0
0x3a1957a0b9755d78c77e301410b254b6147a400c,36,57,1.8228e+18,5.227136121572314e+19,5.0633333333333336e+16,9.170414248372481e+17,1.0577946923250802e+17,2.0448559754471434e+18,0.8074787262575281,0.7930937375516219,258428.95698924732,24033893.0
0x675821e8e9c4a14611e1851b2614f4ece718c43a,10,565,3.0872415e+17,4.537e+19,3.0872415e+16,8.030088495575221e+16,3.951501450575496e+16,3.01051615664743e+17,0.5339774520393044,0.5757835843647044,26496.52,15235499.0
0x9d24335fd550568615bc81f8c0aa72aaa70ab93a,574,29,3.0341e+19,7.742767357073411e+19,5.28588850174216e+16,2.6699197783011763e+18,1.0200609370407134e+17,4.2332349585237606e+18,0.4873895639425821,0.6848723436467383,40424.26699834163,24375833.0
0x2bba3cf6de6058cc1b4457ce00deb359e2703d7f,1,6,1.0,4.177492217065365e+17,1.0,6.962487028442275e+16,0.0,8.940820553153285e+16,0.0,0.6166336845037046,4339780.571428572,30378464.0
0xcf70f36f8fd04713b33900bab530fd2f63ed9ae0,15,4,8.73e+16,3.78e+18,5820000000000000.0,9.45e+17,4378462439411046.5,9.228163987579251e+17,0.42046582665139365,0.4641257462164094,492862.7894736842,9364393.0
0x2e7570255ac8c449217fb15405fac01f5408d114,4,22,4e+16,1.1482e+20,1e+16,5.219090909090909e+18,0.0,1.2087812219937188e+19,0.0,0.786765055185191,1420112.8076923077,36922933.0
0x2af0f9b7d975d11507deba15405c846c5f1fb152,31,16,1.8013e+19,2.4216e+18,5.810645161290323e+17,1.5135e+17,7.504524199090482e+17,2.6541686983875008e+17,0.6287179689220866,0.746875,188464.74468085106,8857843.0
0x59670e7f172eafea08f44a308158c65e314a0df9,59,2532,1.4491e+20,2.8979381242094014e+20,2.4561016949152543e+18,1.1445253255171411e+17,7.034183367717612e+18,1.8345706714819935e+18,0.6330709066644521,0.9238952394918294,18533.284446159785,48019740.0
0x22c294bbf61c3c60a5271d245ac8c620c438e0e4,35,52,4.692726793130614e+17,1.8664659310387108e+18,1.340779083751604e+16,3.5893575596898284e+16,3.1347279627159896e+16,1.4681796078154547e+17,0.6429172412905129,0.8535100026678163,331097.0689655172,28805445.0
0x7f12c4f39fc2e3158d5a11b2387aeb4ab892d54c,21,58,1.57487e+20,4.475348923273061e+19,7.499380952380953e+18,7.716118833229416e+17,2.1901043113831883e+19,4.083369578612126e+18,0.8688856253290144,0.9659127174783728,680829.2658227849,53785512.0
0x0b4597d45be69bf1571b32e78ec02730f9743d3e,27,459,2.195e+18,3.441352495040652e+19,8.12962962962963e+16,7.49749998919532e+16,1.3740715783145947e+17,2.935208406672395e+17,0.6202649118366659,0.8656589549369883,69745.11111111111,33896124.0
0x0ab2c9e20aa31fd3a3728a86f2526cca06a2b76d,98,510,1.88067177474e+20,4.428013e+18,1.919052831367347e+18,8682378431372549.0,9.727326848761334e+18,5.8256341462486696e+16,0.9119513263317214,0.8107799480369412,24341.3125,14799518.0
0x680ef4513090072697f585ea6bb3189033136b36,85,140,3.2904599609374996e+18,5.324223146213674e+19,3.871129365808823e+16,3.803016533009767e+17,3.825590242352361e+16,1.219981682053183e+18,0.4767251765165377,0.8206355940761434,218599.60888888888,49184912.0
0xb44d36a18b18015c546f5efa37bb1e3db5f24063,16,103,1.51e+18,8.17e+18,9.4375e+16,7.932038834951456e+16,2.369854623705851e+17,9.375926761620342e+16,0.7636589403973509,0.34509393827761997,22939.10924369748,2729754.0
0x4e71b5e47a7e4f8eaccff4ade0e3292f80780cf0,243,393166,5.32422314621369e+19,8.935698904738836e+24,2.191038331775181e+17,2.2727547409335587e+19,7.633770192130569e+17,3.365248361820277e+20,0.8324299908301214,0.9349725354587514,155.24943506630504,61076525.0
